campaign_id,industry,marketing_channel,ad_spend,duration,target_audience,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
5495,manufacturing,search engine,15559,24,35-54,North America,tablet,Windows,Firefox,141106,0.489038313,1,648.2916667,176382.5,70%,70%,80%
5496,finance,social media,8408,36,35-54,Asia-Pacific,mobile,iOS,Chrome,196762,0.861387035,1,233.5555556,245952.5,80%,90%,90%
5498,e-commerce,search engine,23068,53,55+,Europe,tablet,Android,Chrome,219903,0.371184806,1,435.245283,366505,70%,80%,90%
5502,technology,social media,37391,29,18-34,South America,mobile,Windows,Chrome,88627,0.120675889,1,1289.344828,88627,80%,70%,90%
5503,manufacturing,search engine,30489,46,18-34,Africa,desktop,Windows,Safari,315226,0.92902793,1,662.8043478,315226,90%,70%,70%
5506,finance,content marketing,28111,63,18-34,North America,mobile,iOS,Safari,391533,0.452306242,1,446.2063492,391533,80%,90%,70%
5508,manufacturing,influencer,39971,85,35-54,Asia-Pacific,mobile,Android,Chrome,291942,0.035620139,1,470.2470588,364927.5,80%,80%,90%
5509,manufacturing,search engine,24319,18,55+,South America,mobile,iOS,Safari,351579,0.394386738,1,1351.055556,585965,80%,90%,70%
5512,finance,influencer,12276,84,35-54,Asia-Pacific,desktop,Android,Chrome,158460,0.660856626,0,146.1428571,198075,90%,80%,90%
5514,healthcare,content marketing,19586,24,55+,Europe,tablet,Android,Firefox,451820,0.024780008,1,816.0833333,753033.3333,70%,80%,80%
5515,manufacturing,search engine,26345,41,18-34,South America,tablet,Android,Safari,109344,0.492535604,1,642.5609756,109344,70%,80%,70%
5519,manufacturing,influencer,14949,75,55+,Asia-Pacific,mobile,iOS,Firefox,341697,0.058524747,1,199.32,569495,80%,90%,80%
5521,e-commerce,social media,17561,44,18-34,Europe,desktop,iOS,Chrome,167418,0.444507707,1,399.1136364,167418,90%,90%,90%
5524,finance,social media,30993,87,18-34,Europe,mobile,Windows,Firefox,71278,0.7055996,1,356.2413793,71278,80%,70%,80%
5525,retail,social media,27595,65,55+,Europe,mobile,Windows,Safari,83763,0.568334672,1,424.5384615,139605,80%,70%,70%
5526,e-commerce,content marketing,22722,72,55+,Africa,desktop,Android,Safari,181888,0.332128609,1,315.5833333,303146.6667,90%,80%,70%
5527,finance,email,30042,47,55+,Asia-Pacific,tablet,iOS,Firefox,366682,0.424485947,1,639.1914894,611136.6667,70%,90%,80%
5530,retail,content marketing,12948,11,35-54,Africa,desktop,Android,Firefox,155242,0.397059196,1,1177.090909,194052.5,90%,80%,80%
5537,services,search engine,34225,15,18-34,Africa,mobile,Windows,Safari,89435,0.759436443,1,2281.666667,89435,80%,70%,70%
5538,technology,email,45869,24,55+,Asia-Pacific,desktop,Android,Chrome,131643,0.426772405,1,1911.208333,219405,90%,80%,90%
5540,retail,search engine,12879,49,18-34,Africa,tablet,Android,Firefox,43606,0.182827648,1,262.8367347,43606,70%,80%,80%
5544,healthcare,influencer,23169,54,35-54,North America,tablet,iOS,Firefox,267991,0.231673164,1,429.0555556,334988.75,70%,90%,80%
5545,healthcare,email,39730,57,55+,Asia-Pacific,mobile,iOS,Chrome,54924,0.214277785,1,697.0175439,91540,80%,90%,90%
5546,technology,social media,20136,48,55+,Africa,mobile,iOS,Chrome,163690,0.098407555,1,419.5,272816.6667,80%,90%,90%
5549,e-commerce,email,10965,51,18-34,Africa,tablet,Android,Firefox,79479,0.147751488,0,215,79479,70%,80%,80%
5551,manufacturing,search engine,27489,12,55+,Africa,desktop,Windows,Firefox,423353,0.4557975,1,2290.75,705588.3333,90%,70%,80%
5554,e-commerce,content marketing,24507,22,35-54,Africa,tablet,Android,Firefox,390003,0.720978115,1,1113.954545,487503.75,70%,80%,80%
5558,finance,influencer,27586,75,55+,South America,desktop,Windows,Chrome,410495,0.156636782,1,367.8133333,684158.3333,90%,70%,90%
5563,finance,email,15167,24,35-54,Asia-Pacific,mobile,Android,Chrome,422605,0.44581617,1,631.9583333,528256.25,80%,80%,90%
5564,services,search engine,39075,79,55+,North America,mobile,iOS,Chrome,84664,0.538990213,1,494.6202532,141106.6667,80%,90%,90%
5565,services,social media,6455,23,18-34,South America,desktop,iOS,Chrome,379972,0.616457173,1,280.6521739,379972,90%,90%,90%
5566,services,social media,31293,47,35-54,Africa,tablet,iOS,Firefox,283110,0.195784052,1,665.8085106,353887.5,70%,90%,80%
5567,retail,search engine,48389,39,55+,South America,desktop,Android,Firefox,474756,0.481753719,1,1240.74359,791260,90%,80%,80%
5569,services,social media,7539,88,18-34,North America,mobile,iOS,Chrome,361994,0.969167058,1,85.67045455,361994,80%,90%,90%
5573,finance,social media,23589,34,35-54,North America,tablet,Windows,Firefox,284031,0.100114313,1,693.7941176,355038.75,70%,70%,80%
5577,manufacturing,email,26098,27,55+,Africa,desktop,Android,Safari,372034,0.427783655,1,966.5925926,620056.6667,90%,80%,70%
5578,technology,social media,9714,43,18-34,South America,tablet,iOS,Firefox,81687,0.712583822,1,225.9069767,81687,70%,90%,80%
5579,finance,influencer,48633,8,55+,Europe,desktop,Android,Safari,225716,0.155804195,1,6079.125,376193.3333,90%,80%,70%
5581,finance,email,32419,58,35-54,South America,tablet,Android,Safari,338183,0.821050852,0,558.9482759,422728.75,70%,80%,70%
5584,retail,social media,13457,49,18-34,Europe,desktop,iOS,Safari,413832,0.914588072,1,274.6326531,413832,90%,90%,70%
5585,e-commerce,email,13293,46,55+,Africa,desktop,Android,Chrome,306245,0.347280354,1,288.9782609,510408.3333,90%,80%,90%
5586,services,search engine,29238,17,18-34,Asia-Pacific,mobile,iOS,Safari,380365,0.31864817,1,1719.882353,380365,80%,90%,70%
5587,services,social media,28542,87,55+,South America,desktop,Android,Firefox,29557,0.441900883,1,328.0689655,49261.66667,90%,80%,80%
5589,e-commerce,search engine,31110,8,18-34,Africa,mobile,Windows,Safari,265845,0.004989298,1,3888.75,265845,80%,70%,70%
5590,e-commerce,influencer,40037,45,18-34,North America,tablet,iOS,Chrome,263464,0.534611398,1,889.7111111,263464,70%,90%,90%
5591,technology,influencer,23867,69,55+,South America,mobile,iOS,Chrome,159919,0.019730899,1,345.8985507,266531.6667,80%,90%,90%
5592,technology,social media,22597,69,55+,North America,mobile,iOS,Firefox,4956,0.450674067,1,327.4927536,8260,80%,90%,80%
5593,healthcare,search engine,16184,24,55+,North America,tablet,iOS,Chrome,310995,0.082278684,1,674.3333333,518325,70%,90%,90%
5596,services,email,31157,23,18-34,Europe,tablet,Android,Chrome,51064,0.47891428,1,1354.652174,51064,70%,80%,90%
5602,finance,search engine,29479,28,55+,Asia-Pacific,mobile,iOS,Chrome,75383,0.334411379,1,1052.821429,125638.3333,80%,90%,90%
5603,retail,search engine,39313,26,55+,Africa,tablet,Windows,Firefox,93871,0.056077181,1,1512.038462,156451.6667,70%,70%,80%
5604,finance,influencer,5908,49,35-54,South America,mobile,iOS,Chrome,329040,0.970630673,1,120.5714286,411300,80%,90%,90%
5606,services,content marketing,9083,30,18-34,North America,tablet,Android,Chrome,476410,0.193740202,1,302.7666667,476410,70%,80%,90%
5610,retail,email,12039,72,18-34,Asia-Pacific,desktop,Android,Chrome,203926,0.755501059,1,167.2083333,203926,90%,80%,90%
5612,healthcare,email,16410,46,55+,Europe,desktop,Android,Chrome,315943,0.029465106,1,356.7391304,526571.6667,90%,80%,90%
5613,services,search engine,12155,27,55+,Asia-Pacific,tablet,iOS,Firefox,83091,0.202437212,1,450.1851852,138485,70%,90%,80%
5614,manufacturing,email,30589,58,18-34,Africa,mobile,Android,Safari,305877,0.888493284,1,527.3965517,305877,80%,80%,70%
5615,finance,email,44438,14,18-34,Africa,mobile,Android,Firefox,118242,0.553180917,1,3174.142857,118242,80%,80%,80%
5616,services,influencer,42677,84,55+,Europe,mobile,iOS,Firefox,412850,0.687220905,0,508.0595238,688083.3333,80%,90%,80%
5617,retail,influencer,13397,61,18-34,Africa,mobile,iOS,Chrome,320942,0.402291572,1,219.6229508,320942,80%,90%,90%
5619,finance,social media,39819,64,55+,Europe,mobile,Android,Firefox,88488,0.289095252,1,622.171875,147480,80%,80%,80%
5620,manufacturing,search engine,5002,11,18-34,North America,desktop,Windows,Chrome,396579,0.232030742,1,454.7272727,396579,90%,70%,90%
5621,manufacturing,influencer,5324,48,55+,Africa,tablet,Android,Firefox,356187,0.997112075,1,110.9166667,593645,70%,80%,80%
5622,finance,content marketing,43902,36,35-54,Asia-Pacific,desktop,Windows,Chrome,240497,0.157651754,0,1219.5,300621.25,90%,70%,90%
5623,finance,social media,21988,15,55+,Europe,mobile,Windows,Firefox,345934,0.981360043,1,1465.866667,576556.6667,80%,70%,80%
5624,healthcare,social media,26275,47,55+,North America,mobile,Windows,Chrome,394261,0.926510001,1,559.0425532,657101.6667,80%,70%,90%
5627,technology,search engine,29360,79,55+,South America,desktop,iOS,Chrome,8335,0.004529492,1,371.6455696,13891.66667,90%,90%,90%
5628,finance,influencer,20829,67,18-34,Europe,mobile,Windows,Safari,157507,0.635285883,1,310.880597,157507,80%,70%,70%
5630,e-commerce,content marketing,16467,32,18-34,Asia-Pacific,mobile,Windows,Safari,477500,0.732875635,1,514.59375,477500,80%,70%,70%
5632,manufacturing,email,18369,12,18-34,Asia-Pacific,tablet,Windows,Safari,406683,0.544533764,1,1530.75,406683,70%,70%,70%
5633,finance,email,18997,59,35-54,Asia-Pacific,mobile,iOS,Safari,349237,0.550197989,1,321.9830508,436546.25,80%,90%,70%
5640,finance,email,15155,44,55+,Europe,desktop,iOS,Safari,190274,0.040281954,0,344.4318182,317123.3333,90%,90%,70%
5643,finance,influencer,49042,14,35-54,North America,tablet,Windows,Firefox,28725,0.007309743,1,3503,35906.25,70%,70%,80%
5649,services,content marketing,8039,53,35-54,North America,tablet,Windows,Firefox,453339,0.830580097,1,151.6792453,566673.75,70%,70%,80%
5650,e-commerce,content marketing,10861,55,35-54,South America,mobile,Windows,Firefox,16127,0.480257774,1,197.4727273,20158.75,80%,70%,80%
5654,services,email,41258,42,18-34,Asia-Pacific,mobile,iOS,Safari,96399,0.478484856,1,982.3333333,96399,80%,90%,70%
5657,manufacturing,social media,42935,23,35-54,Europe,tablet,Android,Safari,438301,0.513774534,1,1866.73913,547876.25,70%,80%,70%
5658,finance,influencer,8178,86,18-34,Asia-Pacific,desktop,iOS,Chrome,102747,0.117068933,1,95.09302326,102747,90%,90%,90%
5664,manufacturing,influencer,49189,57,35-54,Asia-Pacific,desktop,iOS,Chrome,283296,0.567894932,1,862.9649123,354120,90%,90%,90%
5665,technology,email,30101,11,55+,Asia-Pacific,desktop,Android,Firefox,239678,0.054372073,1,2736.454545,399463.3333,90%,80%,80%
5666,finance,content marketing,34590,64,55+,Europe,desktop,Android,Safari,479985,0.583264411,1,540.46875,799975,90%,80%,70%
5667,retail,email,43940,52,55+,South America,mobile,Windows,Safari,137899,0.415604792,1,845,229831.6667,80%,70%,70%
5669,technology,influencer,14941,79,35-54,Africa,desktop,iOS,Chrome,174256,0.267031063,1,189.1265823,217820,90%,90%,90%
5670,e-commerce,social media,30416,23,35-54,Asia-Pacific,mobile,Windows,Firefox,374603,0.605763523,1,1322.434783,468253.75,80%,70%,80%
5671,technology,social media,23649,18,55+,Europe,desktop,Windows,Firefox,82898,0.554437168,1,1313.833333,138163.3333,90%,70%,80%
5672,technology,search engine,13904,30,18-34,North America,tablet,Windows,Safari,68970,0.526850562,1,463.4666667,68970,70%,70%,70%
5673,services,social media,46026,62,55+,Asia-Pacific,mobile,iOS,Chrome,445106,0.115911382,1,742.3548387,741843.3333,80%,90%,90%
5675,finance,content marketing,10260,82,18-34,North America,tablet,iOS,Firefox,360145,0.550622353,1,125.1219512,360145,70%,90%,80%
5676,finance,search engine,18657,85,35-54,North America,mobile,Windows,Firefox,61298,0.927657719,1,219.4941176,76622.5,80%,70%,80%
5679,finance,search engine,16381,28,18-34,South America,mobile,iOS,Firefox,382257,0.569245797,1,585.0357143,382257,80%,90%,80%
5680,services,influencer,21056,50,35-54,Africa,mobile,Android,Chrome,14529,0.195245268,1,421.12,18161.25,80%,80%,90%
5681,finance,email,26283,49,18-34,Asia-Pacific,desktop,Android,Safari,121633,0.184409261,1,536.3877551,121633,90%,80%,70%
5682,e-commerce,influencer,6467,85,55+,Europe,desktop,Windows,Safari,292125,0.739398128,1,76.08235294,486875,90%,70%,70%
5683,e-commerce,email,26236,27,18-34,South America,mobile,Android,Chrome,130265,0.523063939,1,971.7037037,130265,80%,80%,90%
5684,finance,content marketing,11101,14,18-34,Africa,desktop,Windows,Safari,61586,0.896032936,1,792.9285714,61586,90%,70%,70%
5685,finance,influencer,12547,55,18-34,South America,desktop,Android,Safari,8071,0.908155233,1,228.1272727,8071,90%,80%,70%
5690,finance,influencer,41461,29,55+,South America,mobile,Windows,Chrome,480925,0.781254754,1,1429.689655,801541.6667,80%,70%,90%
5695,services,search engine,18065,63,35-54,Asia-Pacific,mobile,Windows,Chrome,344393,0.501518759,1,286.7460317,430491.25,80%,70%,90%
5696,retail,email,22112,76,35-54,Europe,desktop,iOS,Chrome,243712,0.605470076,1,290.9473684,304640,90%,90%,90%
5697,finance,influencer,16696,71,18-34,Europe,desktop,Windows,Firefox,393636,0.70154342,1,235.1549296,393636,90%,70%,80%
5699,technology,influencer,38138,74,18-34,Europe,mobile,iOS,Safari,446206,0.9829708,0,515.3783784,446206,80%,90%,70%
5701,services,social media,26722,23,18-34,South America,tablet,Android,Safari,112171,0.834468253,1,1161.826087,112171,70%,80%,70%
5704,e-commerce,email,14139,41,18-34,North America,tablet,Android,Safari,94131,0.551338147,1,344.8536585,94131,70%,80%,70%
5708,e-commerce,influencer,28403,63,35-54,Africa,tablet,iOS,Chrome,263052,0.932220453,1,450.8412698,328815,70%,90%,90%
5709,retail,social media,7422,16,35-54,North America,desktop,iOS,Safari,208557,0.38603677,1,463.875,260696.25,90%,90%,70%
5711,e-commerce,search engine,18455,87,35-54,Europe,desktop,iOS,Chrome,266758,0.720512649,1,212.1264368,333447.5,90%,90%,90%
5713,e-commerce,email,32122,11,18-34,South America,tablet,Windows,Safari,497644,0.424941339,1,2920.181818,497644,70%,70%,70%
5714,finance,influencer,14532,11,55+,Africa,mobile,Windows,Safari,213908,0.77781828,1,1321.090909,356513.3333,80%,70%,70%
5716,finance,social media,20481,11,18-34,North America,mobile,Android,Chrome,307720,0.631380696,1,1861.909091,307720,80%,80%,90%
5719,manufacturing,social media,11760,37,18-34,Europe,desktop,iOS,Safari,100830,0.262382094,1,317.8378378,100830,90%,90%,70%
5720,healthcare,content marketing,47919,27,18-34,Europe,desktop,Android,Safari,489863,0.898221459,1,1774.777778,489863,90%,80%,70%
5721,manufacturing,social media,46670,27,18-34,North America,mobile,Windows,Safari,11149,0.792727955,1,1728.518519,11149,80%,70%,70%
5723,finance,content marketing,38341,85,18-34,Europe,mobile,iOS,Firefox,99298,0.16911821,1,451.0705882,99298,80%,90%,80%
5725,finance,search engine,28119,8,55+,Africa,tablet,Android,Firefox,186341,0.552863846,1,3514.875,310568.3333,70%,80%,80%
5726,e-commerce,email,7222,36,18-34,Europe,tablet,Windows,Firefox,68610,0.860339756,1,200.6111111,68610,70%,70%,80%
5729,manufacturing,social media,5787,26,18-34,Europe,tablet,Windows,Safari,498825,0.969778293,1,222.5769231,498825,70%,70%,70%
5731,finance,influencer,42435,35,35-54,Asia-Pacific,tablet,Windows,Firefox,264491,0.83446566,1,1212.428571,330613.75,70%,70%,80%
5734,manufacturing,email,32277,89,55+,Europe,desktop,Windows,Safari,202435,0.599430809,1,362.6629213,337391.6667,90%,70%,70%
5735,retail,search engine,43839,67,35-54,South America,tablet,iOS,Firefox,61030,0.515870394,1,654.3134328,76287.5,70%,90%,80%
5737,services,influencer,39477,53,35-54,Europe,desktop,iOS,Safari,361693,0.555030367,1,744.8490566,452116.25,90%,90%,70%
5738,finance,search engine,17167,63,55+,Asia-Pacific,desktop,Windows,Chrome,298311,0.027894658,1,272.4920635,497185,90%,70%,90%
5740,manufacturing,content marketing,32883,31,35-54,South America,desktop,Windows,Chrome,176553,0.050540544,1,1060.741935,220691.25,90%,70%,90%
5741,manufacturing,content marketing,26596,27,18-34,Europe,mobile,Windows,Firefox,416451,0.944000787,1,985.037037,416451,80%,70%,80%
5743,finance,email,35763,80,18-34,North America,tablet,Windows,Safari,415079,0.9680077,1,447.0375,415079,70%,70%,70%
5744,technology,email,27287,38,18-34,Europe,desktop,Windows,Chrome,481551,0.025864678,1,718.0789474,481551,90%,70%,90%
5745,manufacturing,influencer,49506,51,18-34,South America,tablet,Windows,Firefox,252241,0.532849916,0,970.7058824,252241,70%,70%,80%
5746,finance,influencer,19374,70,35-54,Africa,desktop,Android,Safari,141759,0.226206103,1,276.7714286,177198.75,90%,80%,70%
5750,e-commerce,influencer,41274,53,35-54,Asia-Pacific,desktop,Windows,Safari,94171,0.359640595,1,778.754717,117713.75,90%,70%,70%
5752,finance,content marketing,31982,36,18-34,South America,desktop,Android,Safari,198868,0.106096609,1,888.3888889,198868,90%,80%,70%
5753,services,email,22845,53,55+,Europe,tablet,iOS,Safari,397576,0.858560561,1,431.0377358,662626.6667,70%,90%,70%
5754,manufacturing,content marketing,27298,39,55+,South America,desktop,Android,Chrome,140868,0.702772298,0,699.9487179,234780,90%,80%,90%
5755,finance,search engine,11352,88,18-34,South America,mobile,Android,Safari,495091,0.769397673,1,129,495091,80%,80%,70%
5760,e-commerce,email,46200,49,35-54,North America,mobile,Android,Safari,242996,0.500897136,1,942.8571429,303745,80%,80%,70%
5762,services,influencer,35447,32,55+,South America,desktop,iOS,Safari,159610,0.346622107,1,1107.71875,266016.6667,90%,90%,70%
5763,retail,email,42424,39,18-34,Asia-Pacific,desktop,Android,Safari,430062,0.530214859,1,1087.794872,430062,90%,80%,70%
5764,e-commerce,content marketing,15387,39,35-54,Europe,mobile,Android,Safari,416470,0.675814839,1,394.5384615,520587.5,80%,80%,70%
5770,services,search engine,44814,28,35-54,South America,mobile,Android,Chrome,32939,0.564910123,1,1600.5,41173.75,80%,80%,90%
5773,services,email,20676,26,35-54,Europe,mobile,iOS,Firefox,293687,0.481716103,1,795.2307692,367108.75,80%,90%,80%
5775,finance,search engine,10475,49,18-34,North America,tablet,iOS,Firefox,305100,0.830270507,1,213.7755102,305100,70%,90%,80%
5776,technology,influencer,14681,79,35-54,Africa,mobile,Windows,Firefox,208797,0.226492441,1,185.835443,260996.25,80%,70%,80%
5780,finance,content marketing,41123,43,18-34,North America,desktop,iOS,Safari,1764,0.032236113,1,956.3488372,1764,90%,90%,70%
5781,e-commerce,influencer,25313,19,18-34,South America,mobile,iOS,Chrome,352102,0.386983262,1,1332.263158,352102,80%,90%,90%
5782,technology,email,5859,57,55+,North America,desktop,Windows,Chrome,238458,0.8190449,1,102.7894737,397430,90%,70%,90%
5783,services,search engine,29939,8,55+,Europe,tablet,iOS,Firefox,79972,0.43187014,1,3742.375,133286.6667,70%,90%,80%
